0,0.06677059,98.76
1,0.06783282,98.76
2,0.0675412,98.79
3,0.06802272,98.77
4,0.06758065,98.78
5,0.06740148,98.76
6,0.068963476,98.76
7,0.06970608,98.77
8,0.06980354,98.78
9,0.07020873,98.78
10,0.06897619,98.79
11,0.06849186,98.78
12,0.068589896,98.76
13,0.0691799,98.79
14,0.06944763,98.76
15,0.070479944,98.76
16,0.069742076,98.76
17,0.06872253,98.76
18,0.069093145,98.78
19,0.06775532,98.78
